"","Country","Factor","Value","type"
"516","Botswana","Generosity",0.042,"0.042"
"517","Botswana","GDP per Capita",1.12209415435791,"1.12209415435791"
"518","Botswana","Family",1.22155499458313,"1.22155499458313"
"519","Botswana","Life Expectancy",0.341755509376526,"0.341755509376526"
"520","Botswana","Freedom",0.505196332931519,"0.505196332931519"
"521","Botswana","Government Corruption",0.0985831990838051,"0.0985831990838051"
"522","Botswana","Generosity",0.0993484482169151,"0.0993484482169151"
"523","Botswana","GDP per Capita",1.041,"1.041"
"524","Botswana","Family",1.145,"1.145"
"525","Botswana","Life Expectancy",0.538,"0.538"
"526","Botswana","Freedom",0.455,"0.455"
"527","Botswana","Government Corruption",0.1,"0.1"
"528","Botswana","Generosity",0.025,"0.025"
"529","Botswana","GDP per Capita",0.99355,"0.99355"
"530","Botswana","Family",1.10464,"1.10464"
"531","Botswana","Life Expectancy",0.04776,"0.04776"
"532","Botswana","Freedom",0.49495,"0.49495"
"533","Botswana","Government Corruption",0.12474,"0.12474"
"534","Botswana","Generosity",0.10461,"0.10461"
"535","Brazil","GDP per Capita",0.986,"0.986"
"536","Brazil","Family",1.474,"1.474"
"537","Brazil","Life Expectancy",0.675,"0.675"
"538","Brazil","Freedom",0.493,"0.493"
"539","Brazil","Government Corruption",0.088,"0.088"
"540","Brazil","Generosity",0.11,"0.11"
"541","Brazil","GDP per Capita",0.98124,"0.98124"
"542","Brazil","Family",1.23287,"1.23287"
"543","Brazil","Life Expectancy",0.69702,"0.69702"
"544","Brazil","Freedom",0.49049,"0.49049"
"545","Brazil","Government Corruption",0.17521,"0.17521"
"546","Brazil","Generosity",0.14574,"0.14574"
"547","Brazil","GDP per Capita",1.10735321044922,"1.10735321044922"
"548","Brazil","Family",1.43130600452423,"1.43130600452423"
"549","Brazil","Life Expectancy",0.616552352905273,"0.616552352905273"
"550","Brazil","Freedom",0.437453746795654,"0.437453746795654"
"551","Brazil","Government Corruption",0.111092761158943,"0.111092761158943"
"552","Brazil","Generosity",0.16234989464283,"0.16234989464283"
"553","Brazil","GDP per Capita",1.004,"1.004"
"554","Brazil","Family",1.439,"1.439"
"555","Brazil","Life Expectancy",0.802,"0.802"
"556","Brazil","Freedom",0.39,"0.39"
"557","Brazil","Government Corruption",0.086,"0.086"
"558","Brazil","Generosity",0.099,"0.099"
"559","Brazil","GDP per Capita",1.08754,"1.08754"
"560","Brazil","Family",1.03938,"1.03938"
"561","Brazil","Life Expectancy",0.61415,"0.61415"
"562","Brazil","Freedom",0.40425,"0.40425"
"563","Brazil","Government Corruption",0.14166,"0.14166"
"564","Brazil","Generosity",0.15776,"0.15776"
"565","Bulgaria","GDP per Capita",1.1614590883255,"1.1614590883255"
"566","Bulgaria","Family",1.43437945842743,"1.43437945842743"
"567","Bulgaria","Life Expectancy",0.708217680454254,"0.708217680454254"
"568","Bulgaria","Freedom",0.289231717586517,"0.289231717586517"
"569","Bulgaria","Government Corruption",0.0110515309497714,"0.0110515309497714"
"570","Bulgaria","Generosity",0.113177694380283,"0.113177694380283"
"571","Bulgaria","GDP per Capita",1.054,"1.054"
"572","Bulgaria","Family",1.515,"1.515"
"573","Bulgaria","Life Expectancy",0.712,"0.712"
"574","Bulgaria","Freedom",0.359,"0.359"
"575","Bulgaria","Government Corruption",0.009,"0.009"
"576","Bulgaria","Generosity",0.064,"0.064"
"577","Bulgaria","GDP per Capita",1.01216,"1.01216"
"578","Bulgaria","Family",1.10614,"1.10614"
"579","Bulgaria","Life Expectancy",0.76649,"0.76649"
"580","Bulgaria","Freedom",0.30587,"0.30587"
"581","Bulgaria","Government Corruption",0.00872,"0.00872"
"582","Bulgaria","Generosity",0.11921,"0.11921"
"583","Bulgaria","GDP per Capita",1.11306,"1.11306"
"584","Bulgaria","Family",0.92542,"0.92542"
"585","Bulgaria","Life Expectancy",0.67806,"0.67806"
"586","Bulgaria","Freedom",0.21219,"0.21219"
"587","Bulgaria","Government Corruption",0.00615,"0.00615"
"588","Bulgaria","Generosity",0.12793,"0.12793"
"589","Bulgaria","GDP per Capita",1.092,"1.092"
"590","Bulgaria","Family",1.513,"1.513"
"591","Bulgaria","Life Expectancy",0.815,"0.815"
"592","Bulgaria","Freedom",0.311,"0.311"
"593","Bulgaria","Government Corruption",0.004,"0.004"
"594","Bulgaria","Generosity",0.081,"0.081"
"595","Burkina Faso","GDP per Capita",0.3502277135849,"0.3502277135849"
"596","Burkina Faso","Family",1.04328000545502,"1.04328000545502"
"597","Burkina Faso","Life Expectancy",0.215844258666039,"0.215844258666039"
"598","Burkina Faso","Freedom",0.324367851018906,"0.324367851018906"
"599","Burkina Faso","Government Corruption",0.120328105986118,"0.120328105986118"
"600","Burkina Faso","Generosity",0.250864684581757,"0.250864684581757"
"601","Burkina Faso","GDP per Capita",0.314,"0.314"
"602","Burkina Faso","Family",1.097,"1.097"
"603","Burkina Faso","Life Expectancy",0.254,"0.254"
"604","Burkina Faso","Freedom",0.312,"0.312"
"605","Burkina Faso","Government Corruption",0.128,"0.128"
"606","Burkina Faso","Generosity",0.175,"0.175"
"607","Burkina Faso","GDP per Capita",0.31995,"0.31995"
"608","Burkina Faso","Family",0.63054,"0.63054"
"609","Burkina Faso","Life Expectancy",0.21297,"0.21297"
"610","Burkina Faso","Freedom",0.3337,"0.3337"
"611","Burkina Faso","Government Corruption",0.12533,"0.12533"
"612","Burkina Faso","Generosity",0.24353,"0.24353"
"613","Burkina Faso","GDP per Capita",0.331,"0.331"
"614","Burkina Faso","Family",1.056,"1.056"
"615","Burkina Faso","Life Expectancy",0.38,"0.38"
"616","Burkina Faso","Freedom",0.255,"0.255"
"617","Burkina Faso","Government Corruption",0.113,"0.113"
"618","Burkina Faso","Generosity",0.177,"0.177"
"619","Burkina Faso","GDP per Capita",0.25812,"0.25812"
"620","Burkina Faso","Family",0.85188,"0.85188"
"621","Burkina Faso","Life Expectancy",0.27125,"0.27125"
"622","Burkina Faso","Freedom",0.39493,"0.39493"
"623","Burkina Faso","Government Corruption",0.12832,"0.12832"
"624","Burkina Faso","Generosity",0.21747,"0.21747"
"625","Burundi","GDP per Capita",0.06831,"0.06831"
"626","Burundi","Family",0.23442,"0.23442"
"627","Burundi","Life Expectancy",0.15747,"0.15747"
"628","Burundi","Freedom",0.0432,"0.0432"
"629","Burundi","Government Corruption",0.09419,"0.09419"
"630","Burundi","Generosity",0.2029,"0.2029"
"631","Burundi","GDP per Capita",0.046,"0.046"
"632","Burundi","Family",0.447,"0.447"
"633","Burundi","Life Expectancy",0.38,"0.38"
"634","Burundi","Freedom",0.22,"0.22"
"635","Burundi","Government Corruption",0.18,"0.18"
"636","Burundi","Generosity",0.176,"0.176"
"637","Burundi","GDP per Capita",0.091,"0.091"
"638","Burundi","Family",0.627,"0.627"
"639","Burundi","Life Expectancy",0.145,"0.145"
"640","Burundi","Freedom",0.065,"0.065"
"641","Burundi","Government Corruption",0.076,"0.076"
"642","Burundi","Generosity",0.149,"0.149"
"643","Burundi","GDP per Capita",0.091622568666935,"0.091622568666935"
"644","Burundi","Family",0.629793584346771,"0.629793584346771"
"645","Burundi","Life Expectancy",0.151610791683197,"0.151610791683197"
"646","Burundi","Freedom",0.0599007532000542,"0.0599007532000542"
"647","Burundi","Government Corruption",0.0841479450464249,"0.0841479450464249"
"648","Burundi","Generosity",0.204435184597969,"0.204435184597969"
"649","Burundi","GDP per Capita",0.0153,"0.0153"
"650","Burundi","Family",0.41587,"0.41587"
"651","Burundi","Life Expectancy",0.22396,"0.22396"
"652","Burundi","Freedom",0.1185,"0.1185"
"653","Burundi","Government Corruption",0.10062,"0.10062"
"654","Burundi","Generosity",0.19727,"0.19727"
"655","Cambodia","GDP per Capita",0.46038,"0.46038"
"656","Cambodia","Family",0.62736,"0.62736"
"657","Cambodia","Life Expectancy",0.61114,"0.61114"
"658","Cambodia","Freedom",0.66246,"0.66246"
"659","Cambodia","Government Corruption",0.07247,"0.07247"
"660","Cambodia","Generosity",0.40359,"0.40359"
"661","Cambodia","GDP per Capita",0.601765096187592,"0.601765096187592"
"662","Cambodia","Family",1.00623834133148,"1.00623834133148"
"663","Cambodia","Life Expectancy",0.429783403873444,"0.429783403873444"
"664","Cambodia","Freedom",0.633375823497772,"0.633375823497772"
"665","Cambodia","Government Corruption",0.0681059509515762,"0.0681059509515762"
"666","Cambodia","Generosity",0.385922968387604,"0.385922968387604"
"667","Cambodia","GDP per Capita",0.55604,"0.55604"
"668","Cambodia","Family",0.5375,"0.5375"
"669","Cambodia","Life Expectancy",0.42494,"0.42494"
"670","Cambodia","Freedom",0.58852,"0.58852"
"671","Cambodia","Government Corruption",0.08092,"0.08092"
"672","Cambodia","Generosity",0.40339,"0.40339"
"673","Cambodia","GDP per Capita",0.574,"0.574"
"674","Cambodia","Family",1.122,"1.122"
"675","Cambodia","Life Expectancy",0.637,"0.637"
"676","Cambodia","Freedom",0.609,"0.609"
"677","Cambodia","Government Corruption",0.062,"0.062"
"678","Cambodia","Generosity",0.232,"0.232"
"679","Cambodia","GDP per Capita",0.549,"0.549"
"680","Cambodia","Family",1.088,"1.088"
"681","Cambodia","Life Expectancy",0.457,"0.457"
"682","Cambodia","Freedom",0.696,"0.696"
"683","Cambodia","Government Corruption",0.065,"0.065"
"684","Cambodia","Generosity",0.256,"0.256"
"685","Cameroon","GDP per Capita",0.52497,"0.52497"
"686","Cameroon","Family",0.62542,"0.62542"
"687","Cameroon","Life Expectancy",0.12698,"0.12698"
"688","Cameroon","Freedom",0.42736,"0.42736"
"689","Cameroon","Government Corruption",0.06126,"0.06126"
"690","Cameroon","Generosity",0.2268,"0.2268"
"691","Cameroon","GDP per Capita",0.564305365085602,"0.564305365085602"
"692","Cameroon","Family",0.946018218994141,"0.946018218994141"
"693","Cameroon","Life Expectancy",0.132892116904259,"0.132892116904259"
"694","Cameroon","Freedom",0.430388748645782,"0.430388748645782"
"695","Cameroon","Government Corruption",0.0513066314160824,"0.0513066314160824"
"696","Cameroon","Generosity",0.236298456788063,"0.236298456788063"
"697","Cameroon","GDP per Capita",0.4225,"0.4225"
"698","Cameroon","Family",0.88767,"0.88767"
"699","Cameroon","Life Expectancy",0.23402,"0.23402"
"700","Cameroon","Freedom",0.49309,"0.49309"
"701","Cameroon","Government Corruption",0.05786,"0.05786"
"702","Cameroon","Generosity",0.20618,"0.20618"
"703","Cameroon","GDP per Capita",0.549,"0.549"
"704","Cameroon","Family",0.91,"0.91"
"705","Cameroon","Life Expectancy",0.331,"0.331"
"706","Cameroon","Freedom",0.381,"0.381"
"707","Cameroon","Government Corruption",0.037,"0.037"
"708","Cameroon","Generosity",0.187,"0.187"
"709","Cameroon","GDP per Capita",0.535,"0.535"
"710","Cameroon","Family",0.891,"0.891"
"711","Cameroon","Life Expectancy",0.182,"0.182"
"712","Cameroon","Freedom",0.454,"0.454"
"713","Cameroon","Government Corruption",0.043,"0.043"
"714","Cameroon","Generosity",0.183,"0.183"
"715","Canada","GDP per Capita",1.47920441627502,"1.47920441627502"
"716","Canada","Family",1.48134899139404,"1.48134899139404"
"717","Canada","Life Expectancy",0.83455765247345,"0.83455765247345"
"718","Canada","Freedom",0.611100912094116,"0.611100912094116"
"719","Canada","Government Corruption",0.287371516227722,"0.287371516227722"
"720","Canada","Generosity",0.435539722442627,"0.435539722442627"
"721","Canada","GDP per Capita",1.32629,"1.32629"
"722","Canada","Family",1.32261,"1.32261"
"723","Canada","Life Expectancy",0.90563,"0.90563"
"724","Canada","Freedom",0.63297,"0.63297"
"725","Canada","Government Corruption",0.32957,"0.32957"
"726","Canada","Generosity",0.45811,"0.45811"
"727","Canada","GDP per Capita",1.33,"1.33"
"728","Canada","Family",1.532,"1.532"
"729","Canada","Life Expectancy",0.896,"0.896"
"730","Canada","Freedom",0.653,"0.653"
"731","Canada","Government Corruption",0.291,"0.291"
"732","Canada","Generosity",0.321,"0.321"
"733","Canada","GDP per Capita",1.365,"1.365"
"734","Canada","Family",1.505,"1.505"
"735","Canada","Life Expectancy",1.039,"1.039"
"736","Canada","Freedom",0.584,"0.584"
"737","Canada","Government Corruption",0.308,"0.308"
"738","Canada","Generosity",0.285,"0.285"
"739","Canada","GDP per Capita",1.44015,"1.44015"
"740","Canada","Family",1.0961,"1.0961"
"741","Canada","Life Expectancy",0.8276,"0.8276"
"742","Canada","Freedom",0.5737,"0.5737"
"743","Canada","Government Corruption",0.31329,"0.31329"
"744","Canada","Generosity",0.44834,"0.44834"
"745","Central African Republic","GDP per Capita",0.024,"0.024"
"746","Central African Republic","Family",0,"0"
"747","Central African Republic","Life Expectancy",0.01,"0.01"
"748","Central African Republic","Freedom",0.305,"0.305"
"749","Central African Republic","Government Corruption",0.038,"0.038"
"750","Central African Republic","Generosity",0.218,"0.218"
"751","Central African Republic","GDP per Capita",0,"0"
"752","Central African Republic","Family",0,"0"
"753","Central African Republic","Life Expectancy",0.0187726859003305,"0.0187726859003305"
"754","Central African Republic","Freedom",0.270842045545578,"0.270842045545578"
"755","Central African Republic","Government Corruption",0.0565650761127472,"0.0565650761127472"
"756","Central African Republic","Generosity",0.280876487493515,"0.280876487493515"
"757","Central African Republic","GDP per Capita",0.0785,"0.0785"
"758","Central African Republic","Family",0,"0"
"759","Central African Republic","Life Expectancy",0.06699,"0.06699"
"760","Central African Republic","Freedom",0.48879,"0.48879"
"761","Central African Republic","Government Corruption",0.08289,"0.08289"
"762","Central African Republic","Generosity",0.23835,"0.23835"
"763","Central African Republic","GDP per Capita",0.026,"0.026"
"764","Central African Republic","Family",0,"0"
"765","Central African Republic","Life Expectancy",0.105,"0.105"
"766","Central African Republic","Freedom",0.225,"0.225"
"767","Central African Republic","Government Corruption",0.035,"0.035"
"768","Central African Republic","Generosity",0.235,"0.235"
"769","Chad","GDP per Capita",0.35,"0.35"
"770","Chad","Family",0.766,"0.766"
"771","Chad","Life Expectancy",0.192,"0.192"
"772","Chad","Freedom",0.174,"0.174"
"773","Chad","Government Corruption",0.078,"0.078"
"774","Chad","Generosity",0.198,"0.198"
"775","Chad","GDP per Capita",0.358,"0.358"
"776","Chad","Family",0.907,"0.907"
"777","Chad","Life Expectancy",0.053,"0.053"
"778","Chad","Freedom",0.189,"0.189"
"779","Chad","Government Corruption",0.06,"0.06"
"780","Chad","Generosity",0.181,"0.181"
"781","Chad","GDP per Capita",0.42214,"0.42214"
"782","Chad","Family",0.63178,"0.63178"
"783","Chad","Life Expectancy",0.03824,"0.03824"
"784","Chad","Freedom",0.12807,"0.12807"
"785","Chad","Government Corruption",0.04952,"0.04952"
"786","Chad","Generosity",0.18667,"0.18667"
"787","Chad","GDP per Capita",0.34193,"0.34193"
"788","Chad","Family",0.76062,"0.76062"
"789","Chad","Life Expectancy",0.1501,"0.1501"
"790","Chad","Freedom",0.23501,"0.23501"
"791","Chad","Government Corruption",0.05269,"0.05269"
"792","Chad","Generosity",0.18386,"0.18386"
"793","Chad","GDP per Capita",0.438012987375259,"0.438012987375259"
"794","Chad","Family",0.953855872154236,"0.953855872154236"
"795","Chad","Life Expectancy",0.0411347150802612,"0.0411347150802612"
"796","Chad","Freedom",0.16234202682972,"0.16234202682972"
"797","Chad","Government Corruption",0.0535818822681904,"0.0535818822681904"
"798","Chad","Generosity",0.216113850474358,"0.216113850474358"
"799","Chile","GDP per Capita",1.131,"1.131"
"800","Chile","Family",1.331,"1.331"
"801","Chile","Life Expectancy",0.808,"0.808"
"802","Chile","Freedom",0.431,"0.431"
"803","Chile","Government Corruption",0.061,"0.061"
"804","Chile","Generosity",0.197,"0.197"
"805","Chile","GDP per Capita",1.10715,"1.10715"
"806","Chile","Family",1.12447,"1.12447"
"807","Chile","Life Expectancy",0.85857,"0.85857"
"808","Chile","Freedom",0.44132,"0.44132"
"809","Chile","Government Corruption",0.12869,"0.12869"
"810","Chile","Generosity",0.33363,"0.33363"
"811","Chile","GDP per Capita",1.25278460979462,"1.25278460979462"
"812","Chile","Family",1.28402495384216,"1.28402495384216"
"813","Chile","Life Expectancy",0.819479703903198,"0.819479703903198"
"814","Chile","Freedom",0.376895278692245,"0.376895278692245"
"815","Chile","Government Corruption",0.0822879821062088,"0.0822879821062088"
"816","Chile","Generosity",0.326662421226501,"0.326662421226501"
"817","Chile","GDP per Capita",1.159,"1.159"
"818","Chile","Family",1.369,"1.369"
"819","Chile","Life Expectancy",0.92,"0.92"
"820","Chile","Freedom",0.357,"0.357"
"821","Chile","Government Corruption",0.056,"0.056"
"822","Chile","Generosity",0.187,"0.187"
"823","Chile","GDP per Capita",1.2167,"1.2167"
"824","Chile","Family",0.90587,"0.90587"
"825","Chile","Life Expectancy",0.81883,"0.81883"
"826","Chile","Freedom",0.37789,"0.37789"
"827","Chile","Government Corruption",0.11451,"0.11451"
"828","Chile","Generosity",0.31595,"0.31595"
"829","China","GDP per Capita",0.989,"0.989"
"830","China","Family",1.142,"1.142"
"831","China","Life Expectancy",0.799,"0.799"
"832","China","Freedom",0.597,"0.597"
"833","China","Government Corruption",0.103,"0.103"
"834","China","Generosity",0.029,"0.029"
"835","China","GDP per Capita",1.0278,"1.0278"
"836","China","Family",0.79381,"0.79381"
"837","China","Life Expectancy",0.73561,"0.73561"
"838","China","Freedom",0.44012,"0.44012"
"839","China","Government Corruption",0.02745,"0.02745"
"840","China","Generosity",0.04959,"0.04959"
"841","China","GDP per Capita",1.08116579055786,"1.08116579055786"
"842","China","Family",1.16083741188049,"1.16083741188049"
"843","China","Life Expectancy",0.741415500640869,"0.741415500640869"
"844","China","Freedom",0.472787708044052,"0.472787708044052"
"845","China","Government Corruption",0.0227942746132612,"0.0227942746132612"
"846","China","Generosity",0.0288068410009146,"0.0288068410009146"
"847","China","GDP per Capita",0.89012,"0.89012"
"848","China","Family",0.94675,"0.94675"
"849","China","Life Expectancy",0.81658,"0.81658"
"850","China","Freedom",0.51697,"0.51697"
"851","China","Government Corruption",0.02781,"0.02781"
"852","China","Generosity",0.08185,"0.08185"
"853","China","GDP per Capita",1.029,"1.029"
"854","China","Family",1.125,"1.125"
"855","China","Life Expectancy",0.893,"0.893"
"856","China","Freedom",0.521,"0.521"
"857","China","Government Corruption",0.1,"0.1"
"858","China","Generosity",0.058,"0.058"
"859","Colombia","GDP per Capita",0.985,"0.985"
